full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,price_doc
37,18.0,9.0,16.0,5.0,1999.0,1.0,8.0,3.0,Investment,Ljublino,6000000
44,27.0,10.0,12.0,1.0,2012.0,2.0,6.0,,Investment,Kuncevo,8700000
34,21.0,8.0,9.0,1.0,0.0,1.0,0.0,3.0,Investment,Novogireevo,6050000
40,25.0,5.0,16.0,1.0,1968.0,2.0,6.0,2.0,Investment,Juzhnoportovoe,4900000
38,22.0,6.0,9.0,5.0,1965.0,2.0,7.0,2.0,Investment,Alekseevskoe,6900000
59,,13.0,18.0,1.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Nagornoe,11229577
37,18.0,3.0,17.0,1.0,2003.0,1.0,6.0,3.0,Investment,Solncevo,6050000
40,20.0,3.0,14.0,1.0,1990.0,1.0,8.0,2.0,Investment,Rjazanskij,5900000
57,31.0,8.0,17.0,1.0,1990.0,2.0,10.0,3.0,Investment,Perovo,10200000
67,46.0,2.0,5.0,1.0,1961.0,3.0,8.0,,Investment,Vostochnoe Izmajlovo,3000000
54,32.0,6.0,17.0,1.0,,2.0,9.0,,Investment,Novo-Peredelkino,8400000
42,26.0,5.0,5.0,1.0,1958.0,2.0,6.0,2.0,Investment,Fili Davydkovo,7500000
38,20.0,1.0,14.0,1.0,1991.0,1.0,8.0,2.0,Investment,Novokosino,5700000
34,19.0,6.0,9.0,1.0,1977.0,1.0,6.0,,Investment,Preobrazhenskoe,5300000
134,,1.0,2.0,1.0,,3.0,1.0,1.0,OwnerOccupier,Poselenie Rogovskoe,5350000
100,96.0,4.0,17.0,2.0,2007.0,3.0,17.0,1.0,Investment,Filevskij Park,25000000
57,,7.0,12.0,1.0,,2.0,0.0,,OwnerOccupier,Poselenie Desjonovskoe,4744593
32,21.0,4.0,9.0,1.0,1963.0,1.0,5.0,2.0,Investment,Kuz'minki,5650000
75,43.0,16.0,17.0,1.0,1984.0,3.0,10.0,2.0,Investment,Altuf'evskoe,11300000
38,19.0,14.0,17.0,1.0,1989.0,1.0,8.0,2.0,Investment,Novo-Peredelkino,5150000
58,30.0,13.0,14.0,1.0,2011.0,2.0,10.0,1.0,Investment,Poselenie Vnukovskoe,3000000
51,50.0,5.0,9.0,2.0,2015.0,2.0,1.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,3474772
44,28.0,8.0,8.0,2.0,1963.0,2.0,5.0,2.0,Investment,Sokol,8000000
61,,7.0,17.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,6289816
74,45.0,2.0,17.0,1.0,1988.0,3.0,10.0,,Investment,Ljublino,9300000
120,72.0,10.0,14.0,4.0,2012.0,4.0,14.0,2.0,Investment,Bogorodskoe,14600000
79,45.0,5.0,17.0,1.0,2006.0,3.0,12.0,2.0,Investment,Poselenie Vnukovskoe,6000000
37,,9.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Tverskoe,4672494
32,18.0,1.0,9.0,1.0,1980.0,1.0,5.0,2.0,Investment,Mar'ino,4750000
43,27.0,5.0,5.0,2.0,1965.0,2.0,5.0,2.0,Investment,Koptevo,7000000
78,,10.0,12.0,1.0,0.0,3.0,0.0,,OwnerOccupier,Poselenie Desjonovskoe,6571833
116,69.0,10.0,17.0,4.0,2006.0,3.0,14.0,4.0,Investment,Ramenki,43000000
41,26.0,4.0,5.0,2.0,1966.0,2.0,6.0,,Investment,Poselenie Shherbinka,4200000
60,,15.0,25.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Moskovskij,5665340
60,34.0,11.0,12.0,1.0,1997.0,2.0,10.0,2.0,Investment,Novokosino,8800000
41,26.0,4.0,5.0,1.0,1961.0,2.0,5.0,2.0,Investment,Shhukino,5000000
38,20.0,6.0,12.0,1.0,1982.0,1.0,8.0,3.0,Investment,Birjulevo Vostochnoe,5100000
29,10.0,1.0,4.0,1.0,2015.0,1.0,6.0,,OwnerOccupier,Poselenie Filimonkovskoe,1973210
38,19.0,8.0,17.0,1.0,1989.0,1.0,8.0,2.0,Investment,Novo-Peredelkino,6000000
37,22.0,5.0,9.0,5.0,1966.0,2.0,7.0,2.0,Investment,Severnoe Izmajlovo,2000000
37,37.0,10.0,17.0,1.0,1.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Moskovskij,3628436
47,30.0,6.0,12.0,1.0,1978.0,2.0,6.0,3.0,Investment,Vostochnoe Degunino,1000000
45,29.0,4.0,5.0,1.0,1967.0,2.0,5.0,2.0,Investment,Gol'janovo,6400000
44,30.0,2.0,5.0,5.0,1962.0,2.0,5.0,2.0,Investment,Ostankinskoe,7200000
62,62.0,10.0,17.0,1.0,1.0,2.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,6369365
52,30.0,7.0,17.0,1.0,2001.0,2.0,9.0,3.0,Investment,Nagornoe,11950000
37,22.0,7.0,9.0,1.0,1962.0,2.0,7.0,3.0,Investment,Obruchevskoe,2000000
53,53.0,2.0,4.0,2.0,,2.0,1.0,,OwnerOccupier,Poselenie Novofedorovskoe,3175380
134,,1.0,2.0,6.0,,3.0,0.0,,OwnerOccupier,Poselenie Rogovskoe,5493312
52,34.0,2.0,9.0,1.0,1969.0,3.0,6.0,,Investment,Akademicheskoe,8600000
39,20.0,2.0,12.0,1.0,1978.0,1.0,8.0,2.0,Investment,Gol'janovo,5300000
40,1.0,17.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Strogino,8128080
39,25.0,3.0,5.0,2.0,1975.0,2.0,5.0,,Investment,Silino,5270000
54,32.0,17.0,17.0,1.0,1986.0,2.0,9.0,2.0,Investment,Orehovo-Borisovo Juzhnoe,8050000
76,46.0,14.0,17.0,1.0,1986.0,3.0,10.0,,Investment,Ramenki,4000000
48,,16.0,25.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,5335000
46,29.0,5.0,5.0,1.0,1965.0,2.0,5.0,3.0,Investment,Caricyno,6400000
38,20.0,14.0,22.0,1.0,2002.0,1.0,10.0,3.0,Investment,Sviblovo,8200000
47,28.0,3.0,17.0,1.0,1970.0,2.0,6.0,2.0,Investment,Taganskoe,8250000
79,44.0,5.0,14.0,1.0,2012.0,3.0,12.0,3.0,Investment,Ochakovo-Matveevskoe,12350000
51,31.0,2.0,12.0,5.0,1974.0,2.0,9.0,2.0,Investment,Kon'kovo,8650000
60,,6.0,18.0,1.0,1.0,2.0,1.0,,OwnerOccupier,Krjukovo,6090300
77,46.0,15.0,16.0,1.0,1979.0,3.0,10.0,2.0,Investment,Troparevo-Nikulino,13500000
37,,13.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,4319588
94,62.0,4.0,10.0,1.0,1995.0,4.0,10.0,3.0,Investment,Mar'ino,13900000
39,23.0,4.0,12.0,5.0,1969.0,2.0,6.0,2.0,Investment,Dmitrovskoe,1000000
75,75.0,2.0,1.0,1.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Izmajlovo,13949000
63,60.0,17.0,17.0,1.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,6530200
33,17.0,8.0,12.0,5.0,1967.0,1.0,9.0,3.0,Investment,Gol'janovo,5400000
58,41.0,5.0,5.0,1.0,1965.0,3.0,5.0,3.0,Investment,Bogorodskoe,8500000
71,52.0,3.0,5.0,2.0,1960.0,3.0,8.0,3.0,Investment,Izmajlovo,11300000
40,,6.0,1.0,1.0,1.0,2.0,1.0,,OwnerOccupier,Krjukovo,4477000
66,,8.0,8.0,2.0,,2.0,10.0,1.0,OwnerOccupier,Tverskoe,8265414
86,50.0,9.0,14.0,1.0,2001.0,3.0,10.0,4.0,Investment,Juzhnoe Butovo,2000000
40,40.0,13.0,15.0,1.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Desjonovskoe,3846600
50,33.0,1.0,12.0,1.0,1976.0,2.0,6.0,2.0,Investment,Birjulevo Vostochnoe,6100000
63,60.0,14.0,20.0,1.0,2015.0,2.0,60.0,1.0,OwnerOccupier,Poselenie Voskresenskoe,6235000
41,,13.0,25.0,4.0,,1.0,0.0,,OwnerOccupier,Poselenie Moskovskij,4257778
40,17.0,7.0,14.0,1.0,1996.0,1.0,8.0,2.0,Investment,Krjukovo,5150000
64,64.0,13.0,0.0,1.0,0.0,2.0,0.0,1.0,OwnerOccupier,Poselenie Sosenskoe,7522350
33,19.0,3.0,9.0,1.0,1968.0,1.0,6.0,,Investment,Hovrino,1000000
75,43.0,3.0,17.0,1.0,1983.0,3.0,10.0,2.0,Investment,Birjulevo Vostochnoe,8600000
52,,12.0,17.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,5695418
40,,10.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Solncevo,3880680
34,,4.0,12.0,6.0,,1.0,1.0,,OwnerOccupier,Poselenie Filimonkovskoe,2638436
59,32.0,5.0,6.0,2.0,1928.0,2.0,9.0,2.0,Investment,Sokol'niki,12700000
64,60.0,15.0,17.0,6.0,2013.0,1.0,12.0,3.0,Investment,Poselenie Sosenskoe,7000000
37,18.0,2.0,17.0,1.0,1999.0,1.0,8.0,4.0,Investment,Filevskij Park,6700000
38,23.0,10.0,12.0,1.0,1965.0,2.0,6.0,3.0,Investment,Novogireevo,5700000
50,27.0,16.0,16.0,2.0,1974.0,2.0,11.0,,Investment,Danilovskoe,3000000
45,28.0,11.0,12.0,5.0,1965.0,2.0,6.0,3.0,Investment,Matushkino,5450000
55,31.0,5.0,6.0,1.0,2014.0,1.0,8.0,1.0,OwnerOccupier,Novo-Peredelkino,4772376
64,,10.0,17.0,1.0,2015.0,2.0,10.0,,OwnerOccupier,Poselenie Moskovskij,5599296
92,48.0,18.0,25.0,1.0,2010.0,2.0,15.0,4.0,Investment,Poselenie Moskovskij,5500000
64,,9.0,17.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,6523520
102,65.0,13.0,18.0,1.0,1997.0,4.0,10.0,3.0,Investment,Losinoostrovskoe,15500000
39,23.0,6.0,12.0,5.0,1967.0,2.0,6.0,2.0,Investment,Timirjazevskoe,7300000
52,30.0,5.0,14.0,1.0,1991.0,2.0,8.0,2.0,Investment,Severnoe Butovo,7500000
38,38.0,14.0,17.0,1.0,,1.0,1.0,2.0,OwnerOccupier,Nekrasovka,4400000
57,,4.0,12.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Desjonovskoe,4687832
55,28.0,2.0,17.0,1.0,2012.0,2.0,9.0,2.0,Investment,Nekrasovka,2000000
46,,9.0,24.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,4579237
38,20.0,2.0,12.0,1.0,1983.0,1.0,8.0,2.0,Investment,Nagatinskij Zaton,6350000
38,,7.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,4407403
44,28.0,1.0,12.0,5.0,1968.0,2.0,5.0,2.0,Investment,Golovinskoe,6000000
64,,11.0,17.0,1.0,,2.0,0.0,,OwnerOccupier,Poselenie Desjonovskoe,5304840
51,30.0,2.0,12.0,1.0,1982.0,2.0,8.0,3.0,Investment,Silino,1100000
38,19.0,3.0,17.0,1.0,1993.0,1.0,8.0,2.0,Investment,Rostokino,7200000
39,24.0,8.0,12.0,5.0,1969.0,2.0,6.0,2.0,Investment,Solncevo,5550000
79,79.0,23.0,25.0,1.0,2014.0,3.0,10.0,2.0,OwnerOccupier,Mitino,14131899
66,,2.0,4.0,6.0,,1.0,1.0,,OwnerOccupier,Troickij okrug,5177240
40,40.0,13.0,17.0,1.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Tverskoe,3846600
78,,25.0,25.0,1.0,,3.0,1.0,,OwnerOccupier,Poselenie Moskovskij,6459867
63,,11.0,17.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,6494696
40,,17.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,4505960
39,38.0,14.0,22.0,1.0,1954.0,1.0,10.0,3.0,Investment,Golovinskoe,6700000
62,33.0,1.0,7.0,1.0,2014.0,1.0,62.0,1.0,OwnerOccupier,Poselenie Krasnopahorskoe,3662880
42,28.0,8.0,9.0,1.0,1970.0,2.0,6.0,2.0,Investment,Pechatniki,6900000
37,23.0,1.0,9.0,2.0,1966.0,2.0,6.0,2.0,Investment,Levoberezhnoe,7150000
46,,4.0,0.0,1.0,,1.0,0.0,,OwnerOccupier,Poselenie Vnukovskoe,6094854
79,45.0,9.0,24.0,4.0,2012.0,3.0,13.0,2.0,Investment,Horoshevo-Mnevniki,2000000
44,28.0,4.0,9.0,1.0,1966.0,2.0,6.0,2.0,Investment,Kon'kovo,8100000
42,20.0,10.0,14.0,1.0,1994.0,1.0,8.0,3.0,Investment,Krjukovo,5000000
67,44.0,7.0,14.0,1.0,1972.0,3.0,9.0,2.0,Investment,Ljublino,8000000
36,18.0,1.0,14.0,5.0,1973.0,1.0,1.0,2.0,Investment,Ljublino,2000000
64,64.0,9.0,9.0,6.0,2014.0,2.0,0.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,6523520
81,45.0,3.0,25.0,1.0,2003.0,3.0,9.0,3.0,Investment,Troparevo-Nikulino,2000000
102,68.0,7.0,8.0,2.0,1940.0,4.0,9.0,2.0,Investment,Vojkovskoe,8000000
57,41.0,5.0,9.0,2.0,1968.0,3.0,5.0,2.0,Investment,Preobrazhenskoe,8000000
43,26.0,3.0,5.0,2.0,1962.0,2.0,5.0,2.0,Investment,Losinoostrovskoe,6500000
64,1.0,9.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,6272000
67,,1.0,4.0,2.0,1.0,3.0,1.0,,OwnerOccupier,Orehovo-Borisovo Severnoe,4148503
61,,1.0,1.0,1.0,2014.0,2.0,1.0,,OwnerOccupier,Tverskoe,2622250
37,37.0,11.0,1.0,1.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Strogino,7655760
77,46.0,7.0,16.0,1.0,1979.0,3.0,10.0,,Investment,Troparevo-Nikulino,13300000
53,33.0,8.0,14.0,4.0,2006.0,2.0,8.0,3.0,Investment,Ivanovskoe,8500000
63,63.0,10.0,17.0,1.0,1.0,2.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,6449555
57,32.0,14.0,17.0,1.0,1990.0,2.0,10.0,2.0,Investment,Mar'ino,8200000
58,,10.0,0.0,1.0,,0.0,0.0,,OwnerOccupier,Poselenie Vnukovskoe,6632021
41,41.0,4.0,5.0,1.0,1968.0,2.0,1.0,2.0,Investment,Ochakovo-Matveevskoe,6400000
40,40.0,11.0,17.0,1.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Solncevo,3888520
46,18.0,17.0,17.0,1.0,2015.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Voskresenskoe,5046200
59,59.0,6.0,25.0,1.0,0.0,2.0,0.0,1.0,OwnerOccupier,Poselenie Moskovskij,5664459
32,18.0,9.0,9.0,1.0,1967.0,1.0,6.0,3.0,Investment,Zapadnoe Degunino,5100000
38,19.0,5.0,12.0,1.0,2005.0,1.0,7.0,3.0,Investment,Kosino-Uhtomskoe,5750000
32,16.0,8.0,12.0,1.0,1973.0,1.0,7.0,3.0,Investment,Ivanovskoe,5500000
44,32.0,4.0,9.0,5.0,1962.0,2.0,5.0,2.0,Investment,Horoshevo-Mnevniki,1100000
51,31.0,10.0,17.0,1.0,1997.0,2.0,8.0,3.0,Investment,Brateevo,3500000
146,94.0,9.0,22.0,4.0,2009.0,4.0,1.0,1.0,Investment,Fili Davydkovo,30000000
33,19.0,8.0,9.0,1.0,1971.0,1.0,6.0,2.0,Investment,Veshnjaki,4600000
51,30.0,9.0,14.0,1.0,1988.0,2.0,8.0,3.0,Investment,Dmitrovskoe,7750000
74,43.0,2.0,17.0,1.0,2011.0,3.0,12.0,3.0,Investment,Marfino,17360000
76,43.0,12.0,14.0,1.0,1994.0,3.0,8.0,3.0,Investment,Pechatniki,10700000
63,37.0,12.0,14.0,1.0,1988.0,3.0,8.0,4.0,Investment,Teplyj Stan,11500000
61,,3.0,3.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Sosenskoe,6792435
40,,16.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,4528800
51,30.0,8.0,17.0,1.0,2008.0,2.0,9.0,,Investment,Poselenie Moskovskij,2809000
34,19.0,4.0,6.0,2.0,1960.0,1.0,6.0,2.0,Investment,Severnoe Izmajlovo,6300000
57,,9.0,12.0,1.0,,2.0,8.0,,OwnerOccupier,Poselenie Desjonovskoe,4744593
32,21.0,5.0,9.0,5.0,1966.0,1.0,5.0,2.0,Investment,Danilovskoe,7800000
54,39.0,4.0,5.0,5.0,1964.0,3.0,1.0,3.0,Investment,Tverskoe,11800000
35,19.0,3.0,5.0,2.0,1959.0,1.0,8.0,3.0,Investment,Mar'ina Roshha,7200000
42,17.0,5.0,25.0,1.0,2011.0,1.0,9.0,,Investment,Ochakovo-Matveevskoe,6450000
40,17.0,3.0,24.0,1.0,2007.0,1.0,10.0,3.0,Investment,Kosino-Uhtomskoe,6000000
44,33.0,4.0,5.0,1.0,1961.0,3.0,4.0,,Investment,Zjuzino,7200000
31,31.0,25.0,25.0,1.0,2015.0,1.0,8.0,3.0,OwnerOccupier,Tverskoe,4354000
79,,9.0,17.0,1.0,,3.0,0.0,,OwnerOccupier,Nekrasovka,7721200
60,60.0,11.0,18.0,1.0,,2.0,1.0,,OwnerOccupier,Krjukovo,6271200
38,18.0,17.0,25.0,4.0,2001.0,1.0,9.0,3.0,Investment,Brateevo,6800000
45,28.0,2.0,9.0,1.0,1968.0,2.0,6.0,3.0,Investment,Vyhino-Zhulebino,5900000
54,28.0,13.0,15.0,1.0,2006.0,2.0,9.0,2.0,Investment,Krjukovo,6800000
31,16.0,7.0,12.0,1.0,1972.0,1.0,7.0,3.0,Investment,Chertanovo Severnoe,6300000
46,46.0,24.0,24.0,6.0,2015.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,5813845
52,19.0,2.0,18.0,6.0,2012.0,1.0,15.0,1.0,Investment,Poselenie Sosenskoe,2578500
62,62.0,10.0,1.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Sosenskoe,7797315
42,27.0,1.0,5.0,2.0,1964.0,2.0,5.0,,Investment,Tekstil'shhiki,12000000
38,16.0,7.0,17.0,1.0,1974.0,1.0,8.0,1.0,Investment,Hovrino,6850000
57,30.0,16.0,22.0,1.0,2009.0,2.0,9.0,3.0,Investment,Otradnoe,10400000
39,20.0,5.0,12.0,1.0,1995.0,1.0,8.0,2.0,Investment,Mar'ino,6250000
32,18.0,1.0,9.0,1.0,1970.0,1.0,6.0,2.0,Investment,Matushkino,4150000
90,71.0,2.0,3.0,2.0,2014.0,2.0,9.0,1.0,Investment,Troickij okrug,6167600
76,45.0,10.0,16.0,1.0,1981.0,3.0,10.0,2.0,Investment,Mar'ino,10400000
79,,11.0,17.0,1.0,,3.0,1.0,1.0,OwnerOccupier,Nekrasovka,7682400
41,20.0,9.0,12.0,1.0,1983.0,1.0,8.0,,Investment,Juzhnoe Medvedkovo,6700000
86,47.0,16.0,17.0,1.0,2010.0,3.0,9.0,3.0,Investment,Novokosino,1000000
59,,3.0,25.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Moskovskij,5535627
45,29.0,3.0,5.0,1.0,1965.0,2.0,5.0,2.0,Investment,Perovo,7050000
32,18.0,3.0,9.0,1.0,1967.0,1.0,6.0,3.0,Investment,Severnoe Tushino,6100000
37,19.0,1.0,14.0,5.0,1974.0,1.0,9.0,3.0,Investment,Taganskoe,7600000
38,20.0,7.0,12.0,1.0,1982.0,1.0,8.0,2.0,Investment,Izmajlovo,7300000
41,23.0,11.0,12.0,2.0,1967.0,1.0,7.0,2.0,Investment,Vostochnoe Izmajlovo,7200000
66,30.0,13.0,17.0,1.0,2010.0,2.0,15.0,3.0,Investment,Poselenie Sosenskoe,7000000
38,38.0,4.0,17.0,1.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,4785666
39,20.0,13.0,14.0,1.0,1973.0,1.0,9.0,2.0,Investment,Chertanovo Central'noe,6300000
38,20.0,9.0,16.0,1.0,1977.0,1.0,8.0,,Investment,Bibirevo,6900000
40,20.0,12.0,14.0,1.0,2002.0,1.0,8.0,2.0,Investment,Novogireevo,3000000
77,,12.0,17.0,1.0,,3.0,1.0,,OwnerOccupier,Solncevo,6327582
59,44.0,3.0,5.0,5.0,1962.0,3.0,5.0,3.0,Investment,Cheremushki,8600000
77,45.0,11.0,22.0,1.0,1987.0,3.0,10.0,3.0,Investment,Moskvorech'e-Saburovo,10500000
99,63.0,17.0,22.0,1.0,1980.0,4.0,10.0,2.0,Investment,Juzhnoe Tushino,15200000
117,117.0,4.0,20.0,1.0,2014.0,3.0,1.0,1.0,OwnerOccupier,Izmajlovo,21858660
43,28.0,3.0,5.0,2.0,1962.0,2.0,5.0,2.0,Investment,Tekstil'shhiki,5550000
45,30.0,5.0,5.0,5.0,1961.0,2.0,5.0,3.0,Investment,Preobrazhenskoe,7000000
74,48.0,5.0,8.0,2.0,1959.0,3.0,8.0,2.0,Investment,Danilovskoe,14200000
32,20.0,3.0,5.0,1.0,1963.0,1.0,5.0,3.0,Investment,Caricyno,4500000
63,36.0,3.0,17.0,4.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Poselenie Voskresenskoe,6510800
61,61.0,4.0,20.0,1.0,0.0,2.0,0.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,6859280
41,22.0,5.0,14.0,5.0,1972.0,2.0,5.0,2.0,Investment,Moskvorech'e-Saburovo,6100000
58,34.0,9.0,22.0,1.0,2004.0,2.0,10.0,3.0,Investment,Obruchevskoe,11300000
54,30.0,6.0,10.0,1.0,1997.0,2.0,8.0,2.0,Investment,Vyhino-Zhulebino,10500000
47,31.0,11.0,14.0,5.0,1970.0,2.0,8.0,2.0,Investment,Preobrazhenskoe,7000000
48,28.0,6.0,9.0,4.0,1972.0,2.0,5.0,3.0,Investment,Teplyj Stan,2000000
45,30.0,4.0,5.0,1.0,1964.0,2.0,5.0,2.0,Investment,Caricyno,1000000
50,52.0,11.0,12.0,2.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,3661580
45,,14.0,1.0,1.0,1.0,1.0,1.0,,OwnerOccupier,Ramenki,7782600
35,19.0,5.0,12.0,1.0,1967.0,1.0,9.0,2.0,Investment,Kotlovka,6100000
87,50.0,17.0,25.0,4.0,1976.0,3.0,11.0,3.0,Investment,Golovinskoe,6400000
58,34.0,2.0,17.0,1.0,1999.0,2.0,10.0,3.0,Investment,Ljublino,8800000
74,42.0,12.0,17.0,1.0,1997.0,3.0,10.0,,Investment,Brateevo,11000000
41,,10.0,25.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Moskovskij,4313440
62,32.0,9.0,23.0,1.0,2007.0,2.0,12.0,4.0,Investment,Solncevo,4000000
32,17.0,3.0,10.0,1.0,1966.0,1.0,6.0,2.0,Investment,Prospekt Vernadskogo,7300000
42,27.0,2.0,5.0,2.0,1963.0,2.0,5.0,2.0,Investment,Ljublino,5700000
80,51.0,14.0,14.0,1.0,2009.0,3.0,11.0,3.0,Investment,Severnoe Tushino,14400000
52,50.0,2.0,12.0,4.0,2014.0,2.0,0.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,3393673
50,34.0,1.0,9.0,1.0,1974.0,3.0,5.0,2.0,Investment,Zapadnoe Degunino,6900000
45,30.0,3.0,5.0,1.0,1979.0,2.0,5.0,2.0,Investment,Kuz'minki,5650000
57,,8.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Desjonovskoe,4744593
38,19.0,9.0,14.0,5.0,1972.0,1.0,9.0,,Investment,Zjuzino,1500000
45,27.0,4.0,9.0,1.0,1975.0,2.0,5.0,2.0,Investment,Teplyj Stan,8000000
38,20.0,9.0,12.0,1.0,1976.0,1.0,8.0,3.0,Investment,Chertanovo Juzhnoe,5850000
40,24.0,3.0,5.0,2.0,1959.0,2.0,5.0,,Investment,Koptevo,7300000
75,44.0,14.0,16.0,1.0,1978.0,3.0,10.0,3.0,Investment,Jasenevo,13500000
60,36.0,7.0,17.0,4.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Poselenie Voskresenskoe,6605110
48,29.0,6.0,9.0,1.0,1969.0,2.0,6.0,2.0,Investment,Savelki,5600000
39,18.0,6.0,14.0,1.0,1995.0,1.0,8.0,3.0,Investment,Mar'ino,7500000
65,65.0,1.0,17.0,1.0,,2.0,10.0,1.0,OwnerOccupier,Poselenie Rjazanovskoe,5618538
86,50.0,6.0,17.0,1.0,2009.0,3.0,10.0,3.0,Investment,Marfino,19800000
38,1.0,16.0,17.0,1.0,1.0,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,4423200
40,18.0,13.0,15.0,2.0,1973.0,1.0,8.0,3.0,Investment,Caricyno,7050000
66,46.0,1.0,5.0,1.0,1960.0,3.0,8.0,2.0,Investment,Vostochnoe Izmajlovo,8200000
67,67.0,3.0,4.0,4.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Tverskoe,5710756
39,17.0,11.0,17.0,1.0,2006.0,1.0,8.0,3.0,Investment,Krjukovo,5200000
40,40.0,17.0,17.0,1.0,1.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Moskovskij,3788400
61,61.0,4.0,17.0,1.0,1.0,2.0,12.0,1.0,OwnerOccupier,Solncevo,5394866
120,63.0,15.0,20.0,4.0,2002.0,3.0,17.0,4.0,Investment,Hamovniki,65000000
94,94.0,3.0,1.0,1.0,2014.0,3.0,1.0,1.0,OwnerOccupier,Strogino,16320520
38,19.0,11.0,17.0,1.0,1987.0,1.0,8.0,3.0,Investment,Solncevo,5700000
33,20.0,2.0,9.0,2.0,1970.0,1.0,5.0,2.0,Investment,Nagatino-Sadovniki,1250000
59,40.0,9.0,9.0,1.0,1967.0,3.0,6.0,3.0,Investment,Savelki,6500000
84,84.0,1.0,25.0,1.0,,3.0,1.0,1.0,OwnerOccupier,Severnoe,6757600
44,43.0,1.0,4.0,4.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Zapadnoe Degunino,4017120
38,19.0,2.0,16.0,1.0,1982.0,1.0,8.0,,Investment,Chertanovo Juzhnoe,6300000
79,52.0,3.0,12.0,1.0,1978.0,4.0,8.0,,Investment,Otradnoe,11100000
45,20.0,5.0,17.0,4.0,2014.0,1.0,10.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,5897271
48,42.0,15.0,25.0,1.0,2015.0,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,5335000
44,42.0,6.0,9.0,1.0,1969.0,2.0,5.0,3.0,Investment,Severnoe Tushino,8400000
33,18.0,2.0,9.0,1.0,1969.0,1.0,6.0,2.0,Investment,Vostochnoe Izmajlovo,5400000
32,18.0,1.0,9.0,1.0,1975.0,1.0,6.0,3.0,Investment,Otradnoe,4100000
40,20.0,5.0,9.0,1.0,2004.0,1.0,8.0,3.0,Investment,Kosino-Uhtomskoe,5300000
57,41.0,8.0,9.0,2.0,1964.0,3.0,5.0,3.0,Investment,Filevskij Park,1000000
79,1.0,8.0,1.0,1.0,1.0,3.0,1.0,1.0,OwnerOccupier,Krjukovo,8009300
84,85.0,5.0,0.0,1.0,0.0,3.0,11.0,1.0,OwnerOccupier,Poselenie Sosenskoe,8762000
40,21.0,3.0,12.0,1.0,1974.0,1.0,8.0,2.0,Investment,Otradnoe,6600000
57,35.0,2.0,8.0,2.0,1959.0,2.0,12.0,2.0,Investment,Nagatino-Sadovniki,9000000
